,company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age
21098,c:37750,ecommerce,USA,California,2051000.0,4,1.0,6.0,1.0,,1.0,,,3.0,False,False,False,1826.0
21101,c:37753,advertising,USA,California,266665.3333,3,0.3333,,1.0,,,,,,False,False,False,2192.0
21103,c:37755,cleantech,USA,other,1939155.0,3,0.0,,1.0,,,,,4.0,False,False,False,1826.0
21115,c:3778,games_video,other,other,1294856.6667,3,4.0,,3.0,,1.0,,,1.0,False,False,False,2508.0
21119,c:37789,enterprise,USA,other,14333333.3333,3,2.6667,1.0,1.0,,1.0,,,3.0,False,False,False,1736.0
21123,c:37793,mobile,other,other,,1,1.0,,1.0,,1.0,,1.0,,False,False,False,2113.0
21130,c:37817,security,USA,other,6500000.0,2,7.0,,2.0,,1.0,,1.0,5.0,False,False,False,1361.0
21133,c:3782,software,other,other,5334535.0,2,2.0,2.0,1.0,,,,3.0,1.0,False,True,False,1467.0
21150,c:37855,mobile,USA,California,2685000.0,3,0.3333,1.0,1.0,,,,,,False,False,False,1826.0
21151,c:37856,cleantech,USA,other,35000.0,1,0.0,,1.0,,,,,,False,False,False,1645.0
21162,c:37881,advertising,USA,other,18100000.0,1,0.0,,1.0,,1.0,,2.0,12.0,False,True,False,1765.0
21172,c:37912,software,USA,other,5000000.0,2,1.0,,4.0,,,,,,False,False,False,2192.0
21179,c:37928,enterprise,USA,other,10000000.0,2,1.0,,1.0,,2.0,,1.0,8.0,False,True,False,2468.0
21180,c:37929,software,USA,other,12182500.0,4,2.25,,1.0,,,,,5.0,False,True,False,2202.0
21182,c:37933,messaging,USA,other,6000000.0,1,3.0,,1.0,,,,1.0,2.0,False,False,False,1948.0
21185,c:37940,ecommerce,USA,other,34650000.0,4,1.5,1.0,1.0,,8.0,,2.0,16.0,True,False,False,1461.0
21187,c:37947,mobile,USA,other,3628372.0,1,0.0,,2.0,,,,,1.0,False,True,False,1642.0
21196,c:37964,enterprise,other,other,1434300.0,1,1.0,,1.0,,,,,2.0,False,False,True,2406.0
21204,c:3798,search,other,other,600000.0,1,0.0,,1.0,,,,,,False,False,False,2467.0
21207,c:37983,biotech,USA,California,11000000.0,3,2.6667,,1.0,,4.0,3.0,1.0,8.0,False,False,False,1826.0
21208,c:37984,cleantech,other,other,10900000.0,4,0.25,,2.0,,,,1.0,4.0,False,False,False,2192.0
21216,c:38,games_video,USA,California,7783333.3333,4,3.0,2.0,1.0,,2.0,,,8.0,False,True,False,1522.0
21218,c:38005,health,USA,other,2613443.75,4,0.5,7.0,1.0,,3.0,2.0,3.0,20.0,False,False,False,2149.0
21220,c:38010,web,other,other,625100.0,2,1.5,,1.0,,,,1.0,1.0,False,False,False,1402.0
21223,c:38029,mobile,other,other,,1,1.0,1.0,,,,,1.0,1.0,False,False,False,1575.0
21238,c:38077,software,USA,other,8649025.0,6,0.0,,1.0,,,,,3.0,False,False,False,1979.0
21239,c:38078,cleantech,USA,other,4851818.6667,3,0.0,,1.0,,,,,,False,True,False,1869.0
21241,c:38083,mobile,other,other,80000.0,1,1.0,,1.0,,,,,1.0,False,False,False,1877.0
21244,c:38089,advertising,other,other,7000000.0,2,0.0,1.0,1.0,,,,,,False,False,False,2192.0
21247,c:38100,music,USA,California,1000000.0,1,0.0,,1.0,,,,1.0,2.0,False,False,False,1857.0
21248,c:38103,nonprofit,USA,other,931500.0,2,0.0,,1.0,,,,,,False,False,False,2192.0
21249,c:38106,web,USA,other,50000.0,1,0.0,,1.0,,,,,1.0,False,False,True,1736.0
21250,c:38109,other,other,other,,2,0.0,1.0,1.0,,,,1.0,2.0,False,False,False,1901.0
21251,c:38116,software,USA,California,1100000.0,2,9.5,1.0,1.0,,2.0,,3.0,8.0,False,True,False,1461.0
21254,c:3813,web,USA,other,200000.0,1,0.0,,1.0,,,,,,False,False,True,2385.0
21262,c:3815,web,USA,other,1500000.0,1,1.0,,1.0,,2.0,,,3.0,False,False,False,2406.0
21279,c:38215,cleantech,USA,other,22723777.7778,10,1.7,,1.0,1.0,5.0,1.0,1.0,10.0,False,False,False,2192.0
21280,c:38220,web,USA,California,3000000.0,1,1.0,,1.0,,,,,,False,True,False,1656.0
21286,c:38234,games_video,USA,other,400000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21287,c:38235,mobile,USA,other,7600000.0,1,8.0,,1.0,,,,,8.0,False,False,False,1096.0
21292,c:3825,mobile,USA,California,100000000.0,1,1.0,3.0,1.0,,11.0,1.0,8.0,47.0,False,True,False,1978.0
21297,c:38270,mobile,USA,California,2000000.0,3,0.3333,,1.0,,,,,,False,False,False,1767.0
21298,c:38271,social,other,other,300000.0,1,0.0,,1.0,,,,,,False,False,False,1475.0
21307,c:38296,advertising,USA,other,100000.0,2,0.0,,2.0,,,,,2.0,False,False,False,1583.0
21312,c:38321,software,other,other,341280.0,1,0.0,4.0,1.0,,1.0,1.0,1.0,,False,False,False,1743.0
21313,c:38326,messaging,USA,other,150001.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21316,c:38334,medical,USA,California,350000.0,1,0.0,,1.0,,,,,,False,False,True,1826.0
21317,c:38335,games_video,USA,California,500000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21321,c:38340,web,USA,California,285000.0,1,0.0,,1.0,,,,,3.0,False,False,False,2192.0
21322,c:38341,games_video,USA,other,1500000.0,1,0.0,2.0,1.0,,,,,,False,False,False,1553.0
21323,c:38342,games_video,USA,California,12250000.0,4,3.0,,1.0,,2.0,,1.0,7.0,False,False,False,2192.0
21326,c:38358,messaging,USA,other,3100000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21346,c:38393,security,other,other,3985000.0,2,2.0,,1.0,,2.0,,,2.0,False,False,False,2192.0
21350,c:38399,hardware,USA,other,,1,0.0,,1.0,,,,,,False,False,True,2192.0
21351,c:3840,web,other,other,1340300.0,2,5.0,,1.0,,,,,,False,False,True,2345.0
21360,c:38417,software,USA,California,5566666.6667,3,2.6667,,1.0,,,,,,False,True,False,2163.0
21378,c:38460,analytics,USA,other,1117398.0,3,6.3333,2.0,1.0,,,1.0,,3.0,False,False,True,1826.0
21383,c:3847,games_video,USA,California,,2,1.0,,1.0,,5.0,,3.0,18.0,False,False,False,2406.0
21384,c:38473,software,USA,California,5162500.0,5,2.6,,1.0,,2.0,,1.0,19.0,False,False,False,2192.0
21385,c:38477,advertising,USA,other,8625000.0,2,2.5,8.0,1.0,,5.0,2.0,4.0,13.0,False,False,False,1826.0
21386,c:38493,ecommerce,USA,other,4500000.0,2,2.0,,1.0,,,,,,False,False,False,1519.0
21389,c:3850,software,USA,other,2500000.0,1,1.0,1.0,1.0,,4.0,,,3.0,False,True,False,1883.0
21392,c:38503,mobile,USA,California,250000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21396,c:38528,biotech,USA,other,5935801.25,4,2.0,,1.0,,2.0,3.0,1.0,12.0,False,False,False,1826.0
21398,c:3853,software,USA,other,500000.0,1,0.0,1.0,1.0,,1.0,,,,False,True,False,1875.0
21404,c:38557,social,other,other,933333.3333,3,1.0,1.0,2.0,,2.0,1.0,1.0,3.0,False,False,False,2192.0
21407,c:38577,semiconductor,other,other,2494678.3333,3,1.3333,,1.0,,1.0,,1.0,,False,False,False,2236.0
21421,c:38594,finance,USA,other,18170437.5,8,2.375,,1.0,,5.0,,1.0,20.0,False,False,False,1784.0
21425,c:386,games_video,other,other,2250000.0,2,3.0,1.0,1.0,,,,,1.0,False,False,True,2345.0
21436,c:38611,web,other,other,771000.0,1,1.0,,1.0,,,,,,False,False,False,2498.0
21442,c:38666,web,other,other,100000.0,1,1.0,3.0,1.0,,,,,2.0,False,False,False,2284.0
21446,c:38683,software,USA,other,3000000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21449,c:38686,advertising,USA,other,735000.0,3,0.0,,1.0,,,,,1.0,False,False,False,1826.0
21455,c:38711,software,USA,California,19892427.7143,7,0.0,,1.0,1.0,6.0,3.0,9.0,28.0,False,False,False,1826.0
21456,c:38714,games_video,other,other,,1,3.0,,1.0,,,,,3.0,False,False,False,2132.0
21462,c:38744,analytics,USA,California,925000.0,1,2.0,1.0,1.0,,2.0,1.0,2.0,8.0,False,False,False,1393.0
21466,c:38751,games_video,other,other,1500000.0,1,1.0,,1.0,1.0,,,,,False,False,False,2192.0
21467,c:38752,biotech,USA,other,43411968.5,3,1.3333,,1.0,,2.0,7.0,4.0,22.0,True,False,False,2192.0
21473,c:38780,advertising,other,other,300000.0,1,0.0,,3.0,,,,,,False,False,True,1706.0
21479,c:38799,analytics,other,other,3000000.0,2,7.5,1.0,1.0,,2.0,2.0,3.0,8.0,False,False,False,1639.0
21483,c:38828,enterprise,USA,other,625000.5,2,0.0,3.0,1.0,,,,,2.0,False,False,False,1461.0
21484,c:38829,web,other,other,2000000.0,1,1.0,,,,,,,,False,True,False,1217.0
21485,c:38830,software,USA,other,637500.0,4,0.25,,1.0,,,,,2.0,False,False,False,1767.0
21493,c:38845,hardware,USA,other,90000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21499,c:38869,software,USA,other,2667.0,1,0.0,,1.0,,,,,,False,False,True,1826.0
21500,c:38870,software,USA,other,9525000.0,4,0.25,1.0,2.0,,5.0,1.0,1.0,10.0,False,False,False,2192.0
21501,c:38871,analytics,USA,California,3026389.6667,3,0.0,,1.0,,,1.0,4.0,11.0,False,False,False,1826.0
21514,c:38904,hardware,other,other,13500000.0,1,1.0,,1.0,1.0,,,,,False,True,False,2554.0
21523,c:38943,advertising,USA,other,559000.0,2,4.5,,1.0,,1.0,,,4.0,False,False,False,1266.0
21540,c:39,web,USA,California,,1,0.0,1.0,1.0,,,,,,False,False,True,2345.0
21542,c:3901,web,other,other,,1,0.0,1.0,1.0,,,,,,False,False,False,2314.0
21544,c:39021,hardware,USA,California,,1,0.0,,1.0,,,,,,False,False,False,1826.0
21546,c:39029,hospitality,USA,California,1875000.0,2,5.0,,2.0,,2.0,,,10.0,False,True,False,1246.0
21549,c:39056,cleantech,USA,other,6575161.25,4,2.25,1.0,1.0,,3.0,,1.0,3.0,False,False,False,2192.0
21554,c:39074,games_video,USA,California,22000000.0,1,1.0,,1.0,2.0,7.0,,,20.0,False,False,False,2284.0
21556,c:39084,web,other,other,21906.0,2,0.0,,,,,,,,False,False,False,1589.0
21561,c:39101,games_video,USA,California,15013333.0,3,3.6667,,2.0,,3.0,,,10.0,False,True,False,1339.0
21565,c:39108,cleantech,USA,other,2000000.0,1,0.0,,1.0,,,,1.0,1.0,False,False,False,1826.0
21575,c:39147,biotech,USA,other,810000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21576,c:39148,sports,USA,other,467500.0,2,0.0,,1.0,,,,,,False,False,False,1826.0
21580,c:39154,advertising,USA,other,59000.0,1,0.0,,1.0,,,,,,False,False,False,1678.0
21585,c:39165,biotech,other,other,28300000.0,2,2.0,,1.0,,1.0,,,2.0,False,False,False,2192.0
21589,c:39169,web,USA,California,35500000.0,2,3.5,,1.0,,1.0,,2.0,20.0,False,False,False,1675.0
21593,c:39177,cleantech,USA,California,,1,1.0,9.0,1.0,,5.0,1.0,3.0,10.0,False,False,False,1826.0
21594,c:39182,enterprise,other,other,1100000.0,1,1.0,,1.0,,1.0,,1.0,1.0,False,False,False,1447.0
21598,c:39203,software,other,other,1000000.0,1,0.0,,1.0,,,,,2.0,False,False,False,2178.0
21601,c:39213,health,other,other,189946.5,2,1.5,,1.0,,,,,,False,False,True,1826.0
21602,c:39216,ecommerce,USA,other,50000.0,1,0.0,,1.0,,,,,,False,False,False,1675.0
21604,c:39218,cleantech,USA,California,4250002.5,3,0.3333,,1.0,,4.0,2.0,1.0,5.0,False,False,False,2192.0
21607,c:39224,,USA,other,80000.0,1,0.0,,1.0,,,,,,False,False,True,1826.0
21609,c:39231,web,USA,other,,1,3.0,,1.0,,,,,,False,False,False,1767.0
21613,c:39239,consulting,USA,other,4754926.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21623,c:39259,biotech,USA,other,824167.0,3,2.3333,,1.0,,,,,,False,False,False,1826.0
21630,c:39270,analytics,USA,California,9800000.0,3,1.6667,,1.0,1.0,2.0,,1.0,3.0,False,False,False,2253.0
21635,c:39276,games_video,other,other,,1,1.0,1.0,1.0,,,,,,False,False,True,1794.0
21639,c:39294,games_video,other,other,4000000.0,2,1.5,2.0,2.0,,,,,,False,False,False,1706.0
21640,c:39297,health,other,other,214185.0,3,0.6667,1.0,2.0,,,,,4.0,False,False,False,1544.0
21641,c:39301,analytics,other,other,2500000.0,2,1.0,1.0,2.0,,,,1.0,2.0,False,False,False,1644.0
21642,c:39308,web,USA,California,210833.3333,4,0.25,,1.0,,,,,,False,False,False,1522.0
21645,c:39312,ecommerce,USA,other,685000.0,1,4.0,,1.0,,2.0,,,5.0,False,False,False,1583.0
21646,c:39315,enterprise,USA,other,600000.0,1,0.0,,1.0,,,,,1.0,False,False,False,1510.0
21648,c:39317,biotech,USA,other,2486898.0,3,0.0,,1.0,,1.0,1.0,,2.0,False,False,False,2223.0
21649,c:39318,manufacturing,USA,other,5098833.3333,6,2.0,,1.0,,3.0,1.0,2.0,4.0,False,False,False,1826.0
21650,c:39319,cleantech,USA,other,1000000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
21653,c:39323,public_relations,USA,other,2619490.6667,3,0.0,,1.0,,,,,,False,True,False,2490.0
21655,c:39325,mobile,USA,other,22418383.3333,3,0.0,,1.0,,,,,,False,True,False,1978.0
21656,c:39326,legal,USA,other,50000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21658,c:39328,social,other,other,400000.0,1,2.0,,,,,,,,False,False,False,2192.0
21666,c:39345,mobile,other,other,4745600.0,2,2.0,,1.0,1.0,,,,,False,False,False,1826.0
21672,c:39357,cleantech,other,other,,1,1.0,,1.0,,,,,,False,False,False,2192.0
21675,c:39362,,other,other,1000000.0,1,1.0,,1.0,,,,,,False,False,False,2161.0
21677,c:39364,biotech,USA,other,26100000.0,1,2.0,,1.0,,,,,,False,True,False,1832.0
21679,c:3937,software,other,other,1300000.0,2,5.5,,2.0,,2.0,,1.0,5.0,False,False,False,2275.0
21682,c:39399,software,USA,California,250000.0,2,1.0,,1.0,,1.0,,,1.0,False,False,True,1979.0
21684,c:39411,public_relations,other,other,5850000.0,1,1.0,,1.0,,1.0,,,3.0,False,True,False,1958.0
21688,c:39437,software,other,other,,1,1.0,,1.0,,,,,,False,False,False,1570.0
21689,c:3944,ecommerce,USA,other,100000.0,1,0.0,,1.0,,,,,,False,False,True,2498.0
21692,c:39442,enterprise,USA,other,6269541.75,4,0.25,,1.0,,5.0,1.0,4.0,14.0,False,False,False,1826.0
21693,c:39443,,USA,other,65000.0,2,0.0,,1.0,,,,,,False,False,False,1826.0
21697,c:39448,finance,USA,other,4000000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21701,c:39458,web,other,other,10000.0,1,1.0,,1.0,,,,,,False,False,False,1456.0
21704,c:3950,software,USA,California,12000000.0,4,3.0,1.0,2.0,,2.0,,,7.0,False,True,False,1426.0
21709,c:39514,medical,USA,other,9296856.2857,7,0.7143,,1.0,,1.0,,,1.0,False,False,False,2192.0
21710,c:39515,cleantech,USA,other,50000.0,1,0.0,,1.0,,,,,,False,False,False,1584.0
21711,c:39516,software,USA,other,416666.6667,3,0.0,,1.0,,,,,,False,False,False,1826.0
21712,c:39519,biotech,USA,California,1968783.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
21713,c:39521,network_hosting,USA,California,10453858.0,4,1.5,,1.0,,2.0,1.0,4.0,10.0,False,True,False,2030.0
21714,c:39532,enterprise,USA,other,1000000.0,1,4.0,1.0,1.0,,,1.0,3.0,7.0,False,False,False,1843.0
21716,c:39534,search,other,other,600000.0,1,0.0,,1.0,,,,,,False,False,True,2192.0
21717,c:39540,,USA,California,6016903.0,2,0.5,,1.0,,,,,,False,False,True,1826.0
21726,c:39552,medical,USA,other,6050000.0,2,0.5,,1.0,,,,,,False,False,False,2192.0
21732,c:39561,cleantech,USA,California,8729722.0,2,0.5,,1.0,,,,,1.0,False,True,False,1891.0
21734,c:39571,advertising,USA,California,2433333.3333,3,4.6667,3.0,2.0,1.0,2.0,1.0,2.0,15.0,False,False,False,1749.0
21738,c:39592,biotech,USA,California,2150000.0,2,0.0,,1.0,,,,,,False,False,False,1826.0
21745,c:39615,mobile,USA,other,860000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21750,c:39624,enterprise,USA,other,2100000.0,4,0.25,,1.0,,2.0,,,5.0,False,False,False,1675.0
21753,c:39628,enterprise,other,other,5248581.0,2,0.5,2.0,1.0,1.0,,,,,False,False,False,1484.0
21754,c:3963,games_video,other,other,,1,1.0,2.0,,,,,1.0,3.0,False,True,False,1129.0
21764,c:39652,games_video,USA,other,3330496.6667,3,4.0,,1.0,,1.0,,,8.0,False,False,False,1609.0
21765,c:39661,cleantech,USA,other,41400000.0,1,3.0,,1.0,,,1.0,,1.0,False,False,True,2192.0
21771,c:39690,enterprise,USA,California,,1,1.0,,2.0,,1.0,,5.0,6.0,False,False,False,2192.0
21774,c:39696,enterprise,USA,California,8850000.0,2,1.5,,1.0,,1.0,,1.0,4.0,False,False,False,1826.0
21775,c:39698,mobile,other,other,,1,1.0,,1.0,,,,,,False,False,False,2161.0
21779,c:39706,ecommerce,USA,other,2500000.0,2,2.5,,1.0,,1.0,,,2.0,False,False,False,1461.0
21780,c:39711,biotech,other,other,3152000.0,1,2.0,,1.0,,,,,,False,False,False,2526.0
21781,c:39713,security,other,other,797895.0,2,1.0,,1.0,,,,,,False,False,True,2010.0
21788,c:39753,finance,USA,other,100000000.0,1,2.0,,1.0,,2.0,,,5.0,False,False,False,2192.0
21800,c:39799,enterprise,other,other,254056600.0,5,0.8,,1.0,,5.0,2.0,4.0,13.0,False,False,False,2192.0
21801,c:398,web,other,other,5100000.0,1,1.0,1.0,3.0,,2.0,,1.0,,False,True,False,2149.0
21813,c:39835,web,other,other,100000.0,1,0.0,,2.0,,,,,,False,False,True,1643.0
21815,c:39848,advertising,USA,California,6000000.0,1,1.0,,3.0,,,,1.0,4.0,False,False,False,2192.0
21818,c:39858,mobile,other,other,40000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
21819,c:39859,other,other,other,50000.0,1,1.0,,1.0,,,,,,False,False,True,1511.0
21820,c:3986,search,USA,California,6100000.0,1,4.0,,1.0,,1.0,,1.0,2.0,False,True,False,1143.0
21822,c:39861,mobile,other,other,47000.0,2,1.0,,1.0,,,,,,False,False,True,1826.0
21828,c:39877,software,USA,other,5689647.0,1,1.0,,1.0,,,,2.0,6.0,False,True,False,1919.0
21835,c:39942,messaging,USA,other,,2,2.0,,1.0,,,,,1.0,False,False,False,1555.0
21836,c:39944,web,USA,other,300000.0,1,1.0,,1.0,,,,1.0,2.0,False,False,False,1492.0
21840,c:39948,biotech,USA,other,1952500.0,3,0.0,,1.0,,,,,,False,False,False,1826.0
21845,c:39965,advertising,USA,California,2750000.0,2,3.0,,1.0,,1.0,,,13.0,False,False,False,1451.0
21848,c:39983,messaging,other,other,908625.0,3,1.3333,5.0,1.0,,,,,1.0,False,False,False,2101.0
21851,c:40,games_video,USA,California,17437500.0,4,5.0,2.0,1.0,,2.0,1.0,3.0,20.0,False,True,False,2288.0
21853,c:40010,finance,USA,California,230000.0,2,0.0,,1.0,,1.0,,1.0,4.0,False,False,True,1826.0
21856,c:40018,enterprise,USA,other,6100000.0,2,1.5,,2.0,,,,,2.0,False,False,False,1918.0
21859,c:40030,mobile,other,other,20000.0,2,1.0,,4.0,,,,,1.0,False,False,False,1947.0
21860,c:40035,games_video,USA,other,300000.0,1,0.0,1.0,2.0,,,,,1.0,False,False,True,1435.0
21868,c:40074,games_video,other,other,10000000.0,3,1.0,,2.0,,,,,,False,False,False,2192.0
21870,c:40079,mobile,other,other,20000.0,1,0.0,,,,,,,,False,False,False,1795.0
21873,c:40092,enterprise,USA,California,7000000.0,2,4.0,,1.0,,4.0,,1.0,13.0,False,False,False,1826.0
21876,c:40104,enterprise,USA,other,200000.0,2,1.5,,1.0,,1.0,,,5.0,False,False,False,1675.0
21877,c:40107,ecommerce,USA,California,500000.0,1,1.0,,1.0,,,,,,False,True,False,1248.0
21880,c:40137,software,USA,California,100000.0,1,2.0,1.0,2.0,,,,,,False,False,False,1583.0
21881,c:4014,mobile,USA,California,22750000.0,6,2.1667,,1.0,,2.0,,2.0,7.0,False,True,False,2325.0
21886,c:40151,semiconductor,other,other,8666666.6667,3,4.3333,,1.0,,,,,1.0,False,False,False,2192.0
21888,c:40154,games_video,USA,other,9000000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
21889,c:40155,analytics,USA,other,,1,1.0,2.0,2.0,,,,,2.0,False,False,False,2192.0
21892,c:40159,enterprise,USA,California,8925000.0,4,3.0,,2.0,1.0,5.0,,1.0,18.0,False,False,False,1826.0
21894,c:40165,web,USA,California,7000000.0,2,5.0,,1.0,,2.0,2.0,1.0,14.0,False,False,False,1461.0
21900,c:40184,ecommerce,other,other,2855800.0,1,2.0,,1.0,,,,,,False,True,False,1669.0
21907,c:40197,cleantech,USA,other,12000000.0,1,6.0,,1.0,,,,,,False,False,True,2192.0
21909,c:402,games_video,USA,California,6350000.0,2,3.5,1.0,1.0,,1.0,,,8.0,False,True,False,1217.0
21912,c:40205,biotech,USA,other,23000000.0,4,1.75,,1.0,,2.0,,,3.0,False,False,False,1826.0
21915,c:40209,web,other,other,57312.0,1,1.0,,1.0,,,,,2.0,False,False,False,1842.0
21917,c:40211,biotech,USA,other,13388750.0,8,2.125,,1.0,,,1.0,,1.0,False,False,False,2192.0
21920,c:40219,mobile,other,other,597375.0,1,5.0,,2.0,,,,,2.0,False,False,False,1700.0
21925,c:40228,medical,USA,California,33563041.6667,3,0.0,,1.0,,7.0,2.0,1.0,14.0,True,False,False,2192.0
21926,c:4023,games_video,other,other,1000000.0,1,1.0,,1.0,,1.0,,,1.0,False,False,True,2195.0
21935,c:40279,travel,USA,other,137500.0,2,0.0,,1.0,,,,1.0,1.0,False,False,True,1539.0
21939,c:40295,games_video,USA,California,632500.0,2,4.0,,1.0,,4.0,,1.0,8.0,False,False,False,1826.0
21941,c:40302,games_video,other,other,125000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
21956,c:40324,biotech,USA,other,17076222.2,5,2.8,,1.0,,1.0,,,1.0,False,True,False,2151.0
21959,c:40335,software,USA,California,11781960.3333,3,1.0,2.0,4.0,,2.0,,4.0,6.0,False,False,False,1457.0
21960,c:40339,games_video,USA,California,389333.3333,3,3.6667,,1.0,1.0,,,1.0,7.0,False,False,False,1096.0
21965,c:40347,semiconductor,USA,other,1200000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
21973,c:40394,advertising,USA,other,333000.0,2,0.0,,1.0,,,,,,False,False,False,2192.0
21975,c:40397,enterprise,USA,California,11200000.0,5,2.6,1.0,1.0,,,,,6.0,False,False,False,1825.0
21976,c:40398,software,USA,other,10525000.5,2,2.0,,1.0,,1.0,,,4.0,False,False,False,2223.0
21979,c:40403,analytics,USA,other,1468750.0,4,1.75,,1.0,,2.0,1.0,2.0,9.0,False,False,False,1461.0
21982,c:40408,advertising,USA,other,20000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
21984,c:40410,biotech,USA,other,20000000.0,1,1.0,,1.0,,,,,,False,True,False,1409.0
21986,c:40417,biotech,USA,California,22350000.25,4,3.25,,1.0,,,1.0,,1.0,False,True,False,2068.0
21989,c:40425,enterprise,USA,other,8066666.6667,3,2.0,2.0,6.0,,,,,1.0,False,False,False,1461.0
22003,c:40460,ecommerce,USA,California,4000000.0,1,1.0,,1.0,,2.0,,1.0,1.0,False,False,False,1440.0
22004,c:40462,ecommerce,other,other,6452069.0,1,1.0,,1.0,,,,,,False,False,True,1492.0
22007,c:40466,biotech,USA,other,4960298.0,9,1.5556,,1.0,,2.0,8.0,5.0,12.0,False,False,False,2437.0
22012,c:40477,medical,other,other,572653.0,4,0.25,,,,,,,3.0,False,False,False,1826.0
22016,c:40509,software,USA,other,25000.0,1,0.0,,1.0,,1.0,,,2.0,False,False,False,1581.0
22018,c:40523,ecommerce,USA,other,50000.0,1,1.0,,2.0,,,1.0,1.0,,False,False,True,1864.0
22023,c:40545,advertising,USA,other,1625000.0,2,0.5,,2.0,,1.0,,,4.0,False,False,False,1795.0
22029,c:40559,cleantech,USA,California,1400000.0,1,2.0,,1.0,,3.0,,,9.0,False,False,False,1574.0
22030,c:40562,advertising,USA,other,402500.0,1,6.0,,3.0,,,,1.0,4.0,False,False,False,2073.0
22033,c:4060,software,USA,other,8250000.0,4,4.0,,1.0,1.0,3.0,,2.0,5.0,False,True,False,1239.0
22034,c:40601,games_video,other,other,4000000.0,1,2.0,4.0,1.0,,,,,,False,False,False,1826.0
22035,c:40602,ecommerce,other,other,,1,3.0,,1.0,,,,,,False,False,True,1706.0
22043,c:40633,games_video,USA,other,2000000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
22047,c:40652,mobile,USA,other,7000000.0,1,4.0,,2.0,,3.0,,1.0,4.0,False,False,False,2192.0
22054,c:40662,music,USA,California,100000.0,1,0.0,,1.0,,,,,2.0,False,False,False,1826.0
22055,c:40663,enterprise,USA,other,2589392.3333,3,3.6667,1.0,1.0,,,,4.0,11.0,False,False,False,2433.0
22057,c:40665,web,USA,other,525000.0,2,0.5,,1.0,,,,,1.0,False,False,True,1826.0
22058,c:40667,software,USA,other,5550000.0,4,3.25,,1.0,,3.0,,1.0,11.0,False,False,False,1826.0
22060,c:40672,public_relations,other,other,89256.0,1,0.0,,2.0,,,,,1.0,False,False,False,1843.0
